Parent Path,Name,Href,OtherTOC,URL
,Run evaluations in the cloud (Azure AI Foundry SDK),how-to/develop/cloud-evaluation.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/cloud-evaluation
,Run agent evaluations locally (Azure AI Evaluation SDK),how-to/develop/agent-evaluate-sdk.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/agent-evaluate-sdk
,Run evaluations from the portal,how-to/evaluate-generative-ai-app.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/evaluate-generative-ai-app
,View evaluation results in the portal,how-to/evaluate-results.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/evaluate-results
,AI red teaming agent overview,concepts/ai-red-teaming-agent.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/ai-red-teaming-agent
,Run red teaming scans locally (Azure AI Evaluation SDK),how-to/develop/run-scans-ai-red-teaming-agent.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/run-scans-ai-red-teaming-agent
,Run red teaming scans in the cloud (Azure AI Foundry SDK),how-to/develop/run-ai-red-teaming-cloud.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/run-ai-red-teaming-cloud
,View red teaming results in the portal,how-to/view-ai-red-teaming-results.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/view-ai-red-teaming-results
,Evaluation in GitHub Actions,how-to/evaluation-github-action.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/evaluation-github-action
,Evaluation in Azure DevOps,how-to/evaluation-azure-devops.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/evaluation-azure-devops
,Continuously monitor your applications,how-to/monitor-applications.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/monitor-applications
,Continuously evaluate your AI agents,how-to/continuous-evaluation-agents.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/continuous-evaluation-agents
,Trace your application,how-to/develop/trace-application.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/trace-application
,Trace your agent,how-to/develop/trace-agents-sdk.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/trace-agents-sdk
,A/B experimentation,concepts/a-b-experimentation.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/a-b-experimentation
,Transparency Note for safety evaluations,./concepts/safety-evaluations-transparency-note.md,false,https://learn.microsoft.com/azure/ai-foundry/./concepts/safety-evaluations-transparency-note
,Prompt engineering techniques,../ai-services/openai/concepts/prompt-engineering.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/concepts/prompt-engineering?context=/azure/ai-foundry/context/context
,Image prompt engineering,../ai-services/openai/concepts/gpt-4-v-prompt-engineering.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/concepts/gpt-4-v-prompt-engineering?context=/azure/ai-foundry/context/context
,Synthetic Data Generation,concepts/concept-synthetic-data.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/concept-synthetic-data
,Fine-tuning in Azure AI Foundry,concepts/fine-tuning-overview.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/fine-tuning-overview
,Fine-tune models deployed via standard deployment,how-to/fine-tune-serverless.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/fine-tune-serverless
,Fine-tune models deployed via managed compute,how-to/fine-tune-managed-compute.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/fine-tune-managed-compute
,Fine-tune Azure OpenAI models,../ai-services/openai/how-to/fine-tuning.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/how-to/fine-tuning?context=/azure/ai-foundry/context/context
,When to use Azure OpenAI fine-tuning,../ai-services/openai/concepts/fine-tuning-considerations.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/concepts/fine-tuning-considerations?context=/azure/ai-foundry/context/context
,Deploy your Azure OpenAI fine-tuned model,../ai-services/openai/how-to/fine-tuning-deploy.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/how-to/fine-tuning-deploy?context=/azure/ai-foundry/context/context
,Vision fine-tuning,../ai-services/openai/how-to/fine-tuning-vision.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/how-to/fine-tuning-vision?context=/azure/ai-foundry/context/context
,Reinforcement fine-tuning,../ai-services/openai/how-to/reinforcement-fine-tuning.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/how-to/reinforcement-fine-tuning?context=/azure/ai-foundry/context/context
,Preference fine-tuning,../ai-services/openai/how-to/fine-tuning-direct-preference-optimization.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/how-to/fine-tuning-direct-preference-optimization?context=/azure/ai-foundry/context/context
,Safety evaluation,../ai-services/openai/how-to/fine-tuning-safety-evaluation.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/how-to/fine-tuning-safety-evaluation?context=/azure/ai-foundry/context/context
,Tool calling,../ai-services/openai/how-to/fine-tuning-functions.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/how-to/fine-tuning-functions?context=/azure/ai-foundry/context/context
,Weights & Biases integration (preview),../ai-services/openai/how-to/weights-and-biases-integration.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/how-to/weights-and-biases-integration?context=/azure/ai-foundry/context/context
,Troubleshooting guidance,../ai-services/openai/how-to/fine-tuning-troubleshoot.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/how-to/fine-tuning-troubleshoot?context=/azure/ai-foundry/context/context
,Distillation,concepts/concept-model-distillation.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/concept-model-distillation
,Prompt flow overview,concepts/prompt-flow.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/prompt-flow
,Create and manage compute session,how-to/create-manage-compute-session.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/create-manage-compute-session
,Create a flow,how-to/flow-develop.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/flow-develop
,Tune prompts using variants,how-to/flow-tune-prompts-using-variants.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/flow-tune-prompts-using-variants
,Process images in a flow,how-to/flow-process-image.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/flow-process-image
,Submit batch run and evaluate a flow,how-to/flow-bulk-test-evaluation.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/flow-bulk-test-evaluation
,Develop an evaluation flow in Prompt flow,how-to/flow-develop-evaluation.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/flow-develop-evaluation
,Prompt flow tools overview,how-to/prompt-flow-tools/prompt-flow-tools-overview.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/prompt-flow-tools/prompt-flow-tools-overview
,LLM tool,how-to/prompt-flow-tools/llm-tool.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/prompt-flow-tools/llm-tool
,Prompt tool,how-to/prompt-flow-tools/prompt-tool.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/prompt-flow-tools/prompt-tool
,Python tool,how-to/prompt-flow-tools/python-tool.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/prompt-flow-tools/python-tool
,Azure OpenAI GPT-4 Turbo with Vision tool,how-to/prompt-flow-tools/azure-open-ai-gpt-4v-tool.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/prompt-flow-tools/azure-open-ai-gpt-4v-tool
,Index Lookup tool,how-to/prompt-flow-tools/index-lookup-tool.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/prompt-flow-tools/index-lookup-tool
,Rerank tool,how-to/prompt-flow-tools/rerank-tool.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/prompt-flow-tools/rerank-tool
,Content Safety tool,how-to/prompt-flow-tools/content-safety-tool.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/prompt-flow-tools/content-safety-tool
,Embedding tool,how-to/prompt-flow-tools/embedding-tool.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/prompt-flow-tools/embedding-tool
,Serp API tool,how-to/prompt-flow-tools/serp-api-tool.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/prompt-flow-tools/serp-api-tool
,Deploy a flow for real-time inference,how-to/flow-deploy.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/flow-deploy
,Enable tracing and collect feedback for a flow deployment,how-to/develop/trace-production-sdk.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/trace-production-sdk
,Monitor prompt flow deployments,how-to/monitor-quality-safety.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/monitor-quality-safety
,Troubleshoot prompt flow,how-to/prompt-flow-troubleshoot.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/prompt-flow-troubleshoot
,Choose a resource type,concepts/resource-types.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/resource-types
,Create your first resource,../ai-services/multi-service-resource.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/multi-service-resource?context=/azure/ai-foundry/context/context
,Create using Bicep template,how-to/create-resource-template.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/create-resource-template
,Hubs overview,concepts/ai-resources.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/ai-resources
,Create your first hub,how-to/create-azure-ai-resource.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/create-azure-ai-resource
,Create a hub in the Azure portal,how-to/create-secure-ai-hub.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/create-secure-ai-hub
,Create a hub from template,how-to/create-azure-ai-hub-template.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/create-azure-ai-hub-template
,Create a hub using the Azure Machine Learning SDK and CLI,how-to/develop/create-hub-project-sdk.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/create-hub-project-sdk
,Create a hub using Terraform,how-to/create-hub-terraform.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/create-hub-terraform
,Create and manage compute,how-to/create-manage-compute.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/create-manage-compute
,Create a project,how-to/create-projects.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/create-projects
,Create a project using a Bicep template,how-to/create-azure-ai-project-template.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/create-azure-ai-project-template
,Management center,concepts/management-center.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/management-center
,Create a connection,how-to/connections-add.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/connections-add
,Create a connection using the Azure Machine Learning SDK,how-to/develop/connections-add-sdk.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/connections-add-sdk
,Connect and manage data,how-to/data-add.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/data-add
,Plan and manage costs for AI Foundry resources,how-to/costs-plan-manage.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/costs-plan-manage
,Manage quotas,how-to/quota.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/quota
,Increase rate limit,how-to/autoscale.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/autoscale
,Manage quotas and limits for Foundry Models,../ai-foundry/model-inference/quotas-limits.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-foundry/model-inference/quotas-limits?context=/azure/ai-foundry/context/context
,What is the Provisioned Throughput offering (PTU)?,../ai-services/openai/concepts/provisioned-throughput.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/concepts/provisioned-throughput?context=/azure/ai-foundry/context/context
,Understanding and calculating PTU costs,../ai-services/openai/how-to/provisioned-throughput-onboarding.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/how-to/provisioned-throughput-onboarding?context=/azure/ai-foundry/context/context
,Get started with Provisioned Deployments,../ai-services/openai/how-to/provisioned-get-started.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/how-to/provisioned-get-started?context=/azure/ai-foundry/context/context
,Provisioned spillover,../ai-services/openai/how-to/spillover-traffic-management.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/how-to/spillover-traffic-management?context=/azure/ai-foundry/context/context
,Role-based access control in Azure AI Foundry portal,concepts/rbac-azure-ai-foundry.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/rbac-azure-ai-foundry
,Configure private link,how-to/configure-private-link.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/configure-private-link
,Configure managed network,how-to/configure-managed-network.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/configure-managed-network
,Secure playground chat,how-to/secure-data-playground.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/secure-data-playground
,Securely access on-premises resources,how-to/access-on-premises-resources.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/access-on-premises-resources
,Troubleshoot secure project connectivity,how-to/troubleshoot-secure-connection-project.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/troubleshoot-secure-connection-project
,Configure customer-managed keys,concepts/encryption-keys-portal.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/encryption-keys-portal
,Rotate keys,../ai-services/rotate-keys.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/rotate-keys?context=/azure/ai-foundry/context/context
,Disable shared key access to storage,how-to/disable-local-auth.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/disable-local-auth
,Audit and manage hubs using Azure Policy,how-to/azure-policy.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/azure-policy
,Built-in policy to allow specific models,how-to/built-in-policy-model-deployment.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/built-in-policy-model-deployment
,Custom policy to allow specific models,model-inference/how-to/configure-deployment-policies.md,false,https://learn.microsoft.com/azure/ai-foundry/model-inference/how-to/configure-deployment-policies
,Vulnerability management,concepts/vulnerability-management.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/vulnerability-management
,Disaster recovery,how-to/disaster-recovery.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/disaster-recovery
,Security baseline,/security/benchmark/azure/baselines/azure-ai-studio-security-baseline,true,https://learn.microsoft.com/security/benchmark/azure/baselines/azure-ai-studio-security-baseline
,Trustworthy AI overview,responsible-use-of-ai-overview.md,false,https://learn.microsoft.com/azure/ai-foundry/responsible-use-of-ai-overview
,Azure AI Content Safety in AI Foundry portal overview,ai-services/content-safety-overview.md,false,https://learn.microsoft.com/azure/ai-foundry/ai-services/content-safety-overview
,Guardrails + Controls for models deployed with serverless APIs,concepts/model-catalog-content-safety.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/model-catalog-content-safety
,Content filtering,concepts/content-filtering.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/content-filtering
,Use blocklists,how-to/use-blocklists.md,false,https://learn.microsoft.com/azure/ai-foundry/how-to/use-blocklists
,Transparency notes for Azure AI Services,../ai-services/responsible-use-of-ai-overview.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/responsible-use-of-ai-overview?context=/azure/ai-foundry/context/context
,Limited Access features,../ai-services/cognitive-services-limited-access.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/cognitive-services-limited-access?context=/azure/ai-foundry/context/context
,System message templates,../ai-services/openai/concepts/system-message.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/openai/concepts/system-message?context=/azure/ai-foundry/context/context
,Azure AI Projects SDK,/python/api/overview/azure/ai-projects-readme,true,https://learn.microsoft.com/python/api/overview/azure/ai-projects-readme
,Azure AI Evaluation SDK,/python/api/overview/azure/ai-evaluation-readme,true,https://learn.microsoft.com/python/api/overview/azure/ai-evaluation-readme
,Azure Machine Learning Python SDK,/python/api/overview/azure/ai-ml-readme,true,https://learn.microsoft.com/python/api/overview/azure/ai-ml-readme
,Azure Machine Learning REST API,/rest/api/azureml,true,https://learn.microsoft.com/rest/api/azureml
,Azure AI services SDKs,../ai-services/reference/sdk-package-resources.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/reference/sdk-package-resources?context=/azure/ai-foundry/context/context
,Azure AI services REST APIs,../ai-services/reference/rest-api-resources.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/reference/rest-api-resources?context=/azure/ai-foundry/context/context
,What's the Foundry Models API?,/rest/api/aifoundry/modelinference,true,https://learn.microsoft.com/rest/api/aifoundry/modelinference
,Get Model Info,/rest/api/aifoundry/model-inference/get-model-info/get-model-info,true,https://learn.microsoft.com/rest/api/aifoundry/model-inference/get-model-info/get-model-info
,Get Chat Completions,/rest/api/aifoundry/model-inference/get-chat-completions/get-chat-completions,true,https://learn.microsoft.com/rest/api/aifoundry/model-inference/get-chat-completions/get-chat-completions
,Get Embeddings,/rest/api/aifoundry/model-inference/get-embeddings/get-embeddings,true,https://learn.microsoft.com/rest/api/aifoundry/model-inference/get-embeddings/get-embeddings
,Get Image Embeddings,/rest/api/aifoundry/model-inference/get-image-embeddings/get-image-embeddings,true,https://learn.microsoft.com/rest/api/aifoundry/model-inference/get-image-embeddings/get-image-embeddings
,Azure OpenAI API,/azure/ai-services/openai/reference,true,https://learn.microsoft.com/azure/ai-services/openai/reference
,What's new in Azure AI Foundry?,whats-new-azure-ai-foundry.md,false,https://learn.microsoft.com/azure/ai-foundry/whats-new-azure-ai-foundry
,Azure AI FAQ,faq.yml,false,https://learn.microsoft.com/azure/ai-foundry/faq
,Azure AI Foundry architecture,concepts/architecture.md,false,https://learn.microsoft.com/azure/ai-foundry/concepts/architecture
,Support & help options,../ai-services/cognitive-services-support-options.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/cognitive-services-support-options?context=/azure/ai-foundry/context/context
,Use Azure AI Foundry with a screen reader,tutorials/screen-reader.md,false,https://learn.microsoft.com/azure/ai-foundry/tutorials/screen-reader
,Feature availability,reference/region-support.md,false,https://learn.microsoft.com/azure/ai-foundry/reference/region-support
,Region support,https://azure.microsoft.com/global-infrastructure/services/?products=cognitive-services,false,https://learn.microsoft.com/azure/ai-foundry/https://azure.microsoft.com/global-infrastructure/services/?products=cognitive-services
,Azure updates,https://azure.microsoft.com/updates/?query=cognitive%20services,false,https://learn.microsoft.com/azure/ai-foundry/https://azure.microsoft.com/updates/?query=cognitive%20services
,Pricing calculator,https://azure.microsoft.com/pricing/calculator/,false,https://learn.microsoft.com/azure/ai-foundry/https://azure.microsoft.com/pricing/calculator/
,Compliance,https://azure.microsoft.com/support/legal/cognitive-services-compliance-and-privacy/,false,https://learn.microsoft.com/azure/ai-foundry/https://azure.microsoft.com/support/legal/cognitive-services-compliance-and-privacy/
,Service Level Agreement (SLA),https://azure.microsoft.com/support/legal/sla/cognitive-services/v1_1/,false,https://learn.microsoft.com/azure/ai-foundry/https://azure.microsoft.com/support/legal/sla/cognitive-services/v1_1/
,Azure Government,/azure/azure-government/compare-azure-government-global-azure,true,https://learn.microsoft.com/azure/azure-government/compare-azure-government-global-azure
,Azure Policy built-ins,../ai-services/policy-reference.md?context=/azure/ai-foundry/context/context,true,https://learn.microsoft.com/ai-services/policy-reference?context=/azure/ai-foundry/context/context
