Parent Path,Name,Href,OtherTOC,URL
Models > Azure OpenAI in Foundry Models > Security & Governance,Managed identity,./openai/how-to/managed-identity.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/how-to/managed-identity
Models > Azure OpenAI in Foundry Models > Security & Governance,Role-based access control (Azure RBAC),./openai/how-to/role-based-access-control.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/how-to/role-based-access-control
Models > Azure OpenAI in Foundry Models > Security & Governance,Business continuity & disaster recovery (BCDR),./openai/how-to/business-continuity-disaster-recovery.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/how-to/business-continuity-disaster-recovery
Models > Azure OpenAI in Foundry Models > Security & Governance > Use your data,Network and access configuration,./openai/how-to/on-your-data-configuration.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/how-to/on-your-data-configuration
Models > Azure OpenAI in Foundry Models > Responsible AI,Overview,./responsible-ai/openai/overview.md,False,https://learn.microsoft.com/azure/ai-foundry//./responsible-ai/openai/overview
Models > Azure OpenAI in Foundry Models > Responsible AI,Transparency note,./responsible-ai/openai/transparency-note.md,False,https://learn.microsoft.com/azure/ai-foundry//./responsible-ai/openai/transparency-note
Models > Azure OpenAI in Foundry Models > Responsible AI,Limited access,./responsible-ai/openai/limited-access.md,False,https://learn.microsoft.com/azure/ai-foundry//./responsible-ai/openai/limited-access
Models > Azure OpenAI in Foundry Models > Responsible AI,Code of conduct,/legal/ai-code-of-conduct,True,https://learn.microsoft.com/legal/ai-code-of-conduct
Models > Azure OpenAI in Foundry Models > Responsible AI,"Data, privacy, and security",./responsible-ai/openai/data-privacy.md,False,https://learn.microsoft.com/azure/ai-foundry//./responsible-ai/openai/data-privacy
Models > Azure OpenAI in Foundry Models > Responsible AI,Customer Copyright Commitment,./responsible-ai/openai/customer-copyright-commitment.md,False,https://learn.microsoft.com/azure/ai-foundry//./responsible-ai/openai/customer-copyright-commitment
AI services,Use Azure AI services in Azure AI Foundry portal,../ai-services/connect-services-ai-foundry-portal.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/connect-services-ai-foundry-portal?context=/azure/ai-foundry/context/context
AI services,What are Azure AI services?,../ai-services/what-are-ai-services.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/what-are-ai-services?context=/azure/ai-foundry/context/context
AI services > Content Safety,What is Azure AI Content Safety service?,../ai-services/content-safety/overview.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/content-safety/overview?context=/azure/ai-foundry/context/context
AI services > Content Safety,Prompt Shields quickstart,../ai-services/content-safety/quickstart-jailbreak.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/content-safety/quickstart-jailbreak?context=/azure/ai-foundry/context/context
AI services > Content Safety,Groundedness detection (preview) quickstart,../ai-services/content-safety/quickstart-groundedness.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/content-safety/quickstart-groundedness?context=/azure/ai-foundry/context/context
AI services > Content Safety,Protected material detection for text quickstart,../ai-services/content-safety/quickstart-protected-material.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/content-safety/quickstart-protected-material?context=/azure/ai-foundry/context/context
AI services > Content Safety,Custom categories (preview) quickstart,../ai-services/content-safety/quickstart-custom-categories.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/content-safety/quickstart-custom-categories?context=/azure/ai-foundry/context/context
AI services > Content Safety,Text moderation quickstart,../ai-services/content-safety/quickstart-text.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/content-safety/quickstart-text?context=/azure/ai-foundry/context/context
AI services > Content Understanding,What is Azure AI Content Understanding (preview)?,../ai-services/content-understanding/overview.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/content-understanding/overview?context=/azure/ai-foundry/context/context
AI services > Content Understanding,Use Content Understanding in Azure AI Foundry portal,../ai-services/content-understanding/quickstart/use-ai-foundry.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/content-understanding/quickstart/use-ai-foundry?context=/azure/ai-foundry/context/context
AI services > Document Intelligence,What is Azure AI Document Intelligence?,../ai-services/document-intelligence/overview.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/document-intelligence/overview?context=/azure/ai-foundry/context/context
AI services > Language,What is Azure AI Language?,../ai-services/language-service/overview.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/language-service/overview?context=/azure/ai-foundry/context/context
AI services > Language,Conversation Language Understanding,../ai-services/language-service/conversational-language-understanding/quickstart.md?context=/azure/ai-foundry/context/context&pivots=rest-api,True,https://learn.microsoft.com/azure/ai-services/language-service/conversational-language-understanding/quickstart?context=/azure/ai-foundry/context/context&pivots=rest-api
AI services > Language,Key Phrase Extraction,../ai-services/language-service/key-phrase-extraction/quickstart.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/language-service/key-phrase-extraction/quickstart?context=/azure/ai-foundry/context/context
AI services > Language,Language Detection,../ai-services/language-service/language-detection/quickstart.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/language-service/language-detection/quickstart?context=/azure/ai-foundry/context/context
AI services > Language,Named Entity Recognition,../ai-services/language-service/named-entity-recognition/quickstart.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/language-service/named-entity-recognition/quickstart?context=/azure/ai-foundry/context/context
AI services > Language,Custom Named Entity Recognition,../ai-services/language-service/custom-named-entity-recognition/quickstart.md?context=/azure/ai-foundry/context/context&pivots=rest-api,True,https://learn.microsoft.com/azure/ai-services/language-service/custom-named-entity-recognition/quickstart?context=/azure/ai-foundry/context/context&pivots=rest-api
AI services > Language,Native Document Support,../ai-services/language-service/native-document-support/use-native-documents.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/language-service/native-document-support/use-native-documents?context=/azure/ai-foundry/context/context
AI services > Language,Orchestration Workflow,../ai-services/language-service/orchestration-workflow/quickstart.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/language-service/orchestration-workflow/quickstart?context=/azure/ai-foundry/context/context
AI services > Language,Personally Identifiable Information detection,../ai-services/language-service/personally-identifiable-information/quickstart.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/language-service/personally-identifiable-information/quickstart?context=/azure/ai-foundry/context/context
AI services > Language,Sentiment Analysis,../ai-services/language-service/sentiment-opinion-mining/quickstart.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/language-service/sentiment-opinion-mining/quickstart?context=/azure/ai-foundry/context/context
AI services > Language,Summarization,../ai-services/language-service/summarization/quickstart.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/language-service/summarization/quickstart?context=/azure/ai-foundry/context/context
AI services > Language,Text Analytics for Health,../ai-services/language-service/text-analytics-for-health/quickstart.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/language-service/text-analytics-for-health/quickstart?context=/azure/ai-foundry/context/context
AI services > Language,Text Classification,../ai-services/language-service/custom-text-classification/quickstart.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/language-service/custom-text-classification/quickstart?context=/azure/ai-foundry/context/context
AI services > Speech,What is the Speech service?,../ai-services/speech-service/overview.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/speech-service/overview?context=/azure/ai-foundry/context/context
AI services > Speech,Voice live with Foundry models quickstart,../ai-services/speech-service/voice-live-quickstart.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/speech-service/voice-live-quickstart?context=/azure/ai-foundry/context/context
AI services > Speech,Voice live with Foundry agents quickstart,../ai-services/speech-service/voice-live-agents-quickstart.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/speech-service/voice-live-agents-quickstart?context=/azure/ai-foundry/context/context
AI services > Speech,Real-time speech to text,../ai-services/speech-service/get-started-speech-to-text.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/speech-service/get-started-speech-to-text?context=/azure/ai-foundry/context/context
AI services > Speech,Fast transcription,../ai-services/speech-service/fast-transcription-create.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/speech-service/fast-transcription-create?context=/azure/ai-foundry/context/context
AI services > Speech > Fine-tune your speech model,Custom speech fine-tuning,../ai-services/speech-service/how-to-custom-speech-create-project.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/speech-service/how-to-custom-speech-create-project?context=/azure/ai-foundry/context/context
AI services > Speech > Fine-tune your speech model,Custom voice fine-tuning,../ai-services/speech-service/professional-voice-create-project.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/speech-service/professional-voice-create-project?context=/azure/ai-foundry/context/context
AI services > Speech > Fine-tune your speech model,Custom avatar fine-tuning,../ai-services/speech-service/text-to-speech-avatar/custom-avatar-create.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/speech-service/text-to-speech-avatar/custom-avatar-create?context=/azure/ai-foundry/context/context
AI services > Speech,Pronunciation assessment,../ai-services/speech-service/pronunciation-assessment-tool.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/speech-service/pronunciation-assessment-tool?context=/azure/ai-foundry/context/context
AI services > Speech,Speech translation,../ai-services/speech-service/get-started-speech-translation.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/speech-service/get-started-speech-translation?context=/azure/ai-foundry/context/context
AI services > Speech,Video translation,../ai-services/speech-service/video-translation-get-started.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/speech-service/video-translation-get-started?context=/azure/ai-foundry/context/context
AI services > Translator,What is Azure AI Translator?,../ai-services/translator/overview.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/translator/overview?context=/azure/ai-foundry/context/context
AI services > Translator,Azure AI Translator language support,../ai-services/translator/language-support.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/translator/language-support?context=/azure/ai-foundry/context/context
AI services > Translator,Text translation,../ai-services/translator/text-translation/overview.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/translator/text-translation/overview?context=/azure/ai-foundry/context/context
AI services > Translator,Document translation,../ai-services/translator/document-translation/overview.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/translator/document-translation/overview?context=/azure/ai-foundry/context/context
AI services > Translator,Custom Translator,../ai-services/translator/custom-translator/overview.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/translator/custom-translator/overview?context=/azure/ai-foundry/context/context
AI services > Translator,Prebuilt solutions,../ai-services/translator/solutions/overview.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/translator/solutions/overview?context=/azure/ai-foundry/context/context
AI services > Vision > Azure Image Analysis,What is Image Analysis?,/azure/ai-services/computer-vision/overview-image-analysis?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/computer-vision/overview-image-analysis?context=/azure/ai-foundry/context/context
AI services > Vision > Azure Image Analysis,Quickstart,/azure/ai-services/computer-vision/quickstarts-sdk/image-analysis-client-library-40?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/computer-vision/quickstarts-sdk/image-analysis-client-library-40?context=/azure/ai-foundry/context/context
AI services > Vision > Azure Image Analysis,Optical Character Recognition concepts,/azure/ai-services/computer-vision/concept-ocr?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/computer-vision/concept-ocr?context=/azure/ai-foundry/context/context
AI services > Vision > Azure Image Analysis,Image captioning concepts,/azure/ai-services/computer-vision/concept-describe-images-40?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/computer-vision/concept-describe-images-40?context=/azure/ai-foundry/context/context
AI services > Vision > Azure AI Face,What is Azure AI Face service?,/azure/ai-services/computer-vision/overview-identity?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/computer-vision/overview-identity?context=/azure/ai-foundry/context/context
AI services > Vision > Azure AI Face,Quickstart,/azure/ai-services/computer-vision/quickstarts-sdk/identity-client-library?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/computer-vision/quickstarts-sdk/identity-client-library?context=/azure/ai-foundry/context/context
AI services > Vision > Azure AI Face,Face detection concepts,/azure/ai-services/computer-vision/concept-face-detection?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/computer-vision/concept-face-detection?context=/azure/ai-foundry/context/context
AI services > Vision > Azure AI Face,Face recognition concepts,/azure/ai-services/computer-vision/concept-face-recognition?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/computer-vision/concept-face-recognition?context=/azure/ai-foundry/context/context
AI services > Vision > Azure AI Face,Liveness detection tutorial,/azure/ai-services/computer-vision/tutorials/liveness?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/computer-vision/tutorials/liveness?context=/azure/ai-foundry/context/context
Agent Service > Overview,What is Foundry Agent Service?,agents/overview.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/overview
Agent Service > Overview,What's new,agents/./whats-new.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/./whats-new
Agent Service > Overview,FAQ,agents/faq.yml,False,https://learn.microsoft.com/azure/ai-foundry//agents/faq
Agent Service > Getting started,Environment setup,agents/./environment-setup.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/./environment-setup
Agent Service > Getting started,Quickstart,agents/quickstart.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/quickstart
Agent Service > Getting started,Quotas and limits,agents/quotas-limits.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/quotas-limits
Agent Service > Getting started,Model and region support,agents/./concepts/model-region-support.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/./concepts/model-region-support
Agent Service > Getting started,Pricing,https://azure.microsoft.com/pricing/details/ai-foundry/,False,https://learn.microsoft.com/azure/ai-foundry//https://azure.microsoft.com/pricing/details/ai-foundry/
Agent Service > Concepts,"Threads, runs, and messages",agents/concepts/threads-runs-messages.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/concepts/threads-runs-messages
Agent Service > Concepts,Standard agent setup,agents/concepts/standard-agent-setup.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/concepts/standard-agent-setup
Agent Service > Concepts > Tools,Tool Overview,agents/how-to/tools/overview.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/overview
Agent Service > Concepts > Tools > Azure AI Search,Overview,agents/how-to/tools/azure-ai-search.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/azure-ai-search
Agent Service > Concepts > Tools > Azure AI Search,How to use Azure AI Search,agents/how-to/tools/azure-ai-search-samples.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/azure-ai-search-samples
Agent Service > Concepts > Tools > Azure Functions,Overview,agents/how-to/tools/azure-functions.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/azure-functions
Agent Service > Concepts > Tools > Azure Functions,How to use Azure Functions,agents/how-to/tools/azure-functions-samples.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/azure-functions-samples
Agent Service > Concepts > Tools > Code interpreter,Overview,agents/how-to/tools/code-interpreter.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/code-interpreter
Agent Service > Concepts > Tools > Code interpreter,How to use code interpreter,agents/how-to/tools/code-interpreter-samples.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/code-interpreter-samples
Agent Service > Concepts > Tools > Deep Research (preview),Overview,agents/how-to/tools/deep-research.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/deep-research
Agent Service > Concepts > Tools > Deep Research (preview),How to use Deep Research,agents/how-to/tools/deep-research-samples.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/deep-research-samples
Agent Service > Concepts > Tools > File search,Overview,agents/how-to/tools/file-search.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/file-search
Agent Service > Concepts > Tools > File search,How to upload files,agents/how-to/tools/file-search-upload-files.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/file-search-upload-files
Agent Service > Concepts > Tools,Function calling,agents/how-to/tools/function-calling.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/function-calling
Agent Service > Concepts > Tools > Grounding with Bing Search,Overview,agents/how-to/tools/bing-grounding.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/bing-grounding
Agent Service > Concepts > Tools > Grounding with Bing Search,How to use Grounding with Bing Search,agents/how-to/tools/bing-code-samples.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/bing-code-samples
Agent Service > Concepts > Tools > Grounding with Bing Custom Search (preview),Overview,agents/how-to/tools/bing-custom-search.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/bing-custom-search
Agent Service > Concepts > Tools > Grounding with Bing Custom Search (preview),How to use Grounding with Bing Custom Search,agents/how-to/tools/bing-custom-search-samples.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/bing-custom-search-samples
Agent Service > Concepts > Tools,Logic apps,agents/how-to/tools/logic-apps.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/logic-apps
Agent Service > Concepts > Tools,Microsoft Fabric (preview),agents/how-to/tools/fabric.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/fabric
Agent Service > Concepts > Tools > Model Context Protocol (preview),Overview,agents/how-to/tools/model-context-protocol.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/model-context-protocol
Agent Service > Concepts > Tools > Model Context Protocol (preview),How to use Model Context Protocol,agents/how-to/tools/model-context-protocol-samples.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/model-context-protocol-samples
Agent Service > Concepts > Tools > OpenAPI defined tools,Overview,agents/how-to/tools/openapi-spec.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/openapi-spec
Agent Service > Concepts > Tools > OpenAPI defined tools,How to use OpenAPI defined tools,agents/how-to/tools/openapi-spec-samples.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/openapi-spec-samples
Agent Service > Concepts > Tools > OpenAPI defined tools,Invoke an OpenAPI App Service web app,/azure/app-service/invoke-openapi-web-app-from-azure-ai-agent-service?context=/azure/ai-services/agents/context/context,True,https://learn.microsoft.com/azure/app-service/invoke-openapi-web-app-from-azure-ai-agent-service?context=/azure/ai-services/agents/context/context
Agent Service > Concepts > Tools > SharePoint,Overview,agents/how-to/tools/sharepoint.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/sharepoint
Agent Service > Concepts > Tools > SharePoint,How to use SharePoint,agents/how-to/tools/sharepoint-samples.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/tools/sharepoint-samples
Agent Service > Concepts > Enterprise features,Use your own resources,agents/how-to/use-your-own-resources.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/use-your-own-resources
Agent Service > Concepts > Enterprise features,Content filtering,../../ai-services/openai/how-to/content-filters.md?context=/azure/ai-services/agents/context/context,True,https://learn.microsoft.com/ai-services/openai/how-to/content-filters?context=/azure/ai-services/agents/context/context
Agent Service > Concepts > Enterprise features,Use virtual networks,agents/how-to/virtual-networks.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/virtual-networks
Agent Service > Concepts > Enterprise features,Capability hosts,agents/concepts/capability-hosts.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/concepts/capability-hosts
Agent Service > Concepts > Multi-agent workflows,Connected agents,agents/how-to/connected-agents.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/connected-agents
Agent Service > Concepts > Multi-agent workflows,Processes,/semantic-kernel/frameworks/process/process-framework,True,https://learn.microsoft.com/semantic-kernel/frameworks/process/process-framework
Agent Service > How-to,Trigger an agent using Logic Apps,agents/how-to/triggers.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/triggers
Agent Service > How-to,Use the Visual Studio Code extension,../../ai-foundry/how-to/develop/vs-code-agents.md?context=/azure/ai-services/agents/context/context,True,https://learn.microsoft.com/ai-foundry/how-to/develop/vs-code-agents?context=/azure/ai-services/agents/context/context
Agent Service > Observability,Service monitoring,agents/how-to/metrics.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/how-to/metrics
Agent Service > Observability,Trace and observe agents,agents/concepts/tracing.md,False,https://learn.microsoft.com/azure/ai-foundry//agents/concepts/tracing
Agent Service > Responsible AI,Transparency note,../../ai-foundry/responsible-ai/agents/transparency-note.md,True,https://learn.microsoft.com/ai-foundry/responsible-ai/agents/transparency-note
Agent Service > Responsible AI,"Data, privacy, and security For Azure AI Foundry Agent Service",../../ai-foundry/responsible-ai/agents/data-privacy-security.md,True,https://learn.microsoft.com/ai-foundry/responsible-ai/agents/data-privacy-security
Solutions > Azure AI Search for RAG,Retrieval Augmented Generation (RAG) overview,concepts/retrieval-augmented-generation.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/retrieval-augmented-generation
Solutions > Azure AI Search for RAG,Use Azure AI Search,/azure/search/search-what-is-azure-search?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/search/search-what-is-azure-search?context=/azure/ai-foundry/context/context
Solutions > Azure AI Search for RAG,Build and consume vector indexes (Portal),how-to/index-add.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/index-add
Solutions > Azure AI Search for RAG,Build a RAG solution using Azure AI Search,/azure/search/tutorial-rag-build-solution?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/search/tutorial-rag-build-solution?context=/azure/ai-foundry/context/context
Solutions > Develop with code,Set up your development environment,how-to/develop/install-cli-sdk.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/install-cli-sdk
Solutions > Develop with code,Work in VS Code (Preview),how-to/develop/get-started-projects-vs-code.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/get-started-projects-vs-code
Solutions > Develop with code,Use the Azure AI Foundry Agent Service in VS Code (Preview),how-to/develop/vs-code-agents.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/vs-code-agents
Solutions > Develop with code,Use VS Code container in hub based projects (Preview),how-to/develop/vscode.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/vscode
Solutions > Develop with code,Start with an AI template,how-to/develop/ai-template-get-started.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/ai-template-get-started
Solutions > Develop with code,Develop with LangChain,how-to/develop/langchain.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/langchain
Solutions > Develop with code,Develop with LlamaIndex,how-to/develop/llama-index.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/llama-index
Solutions > Develop with code,Develop with Semantic Kernel,how-to/develop/semantic-kernel.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/semantic-kernel
Solutions > Develop with code > Quickstarts,Use the chat playground,quickstarts/get-started-playground.md,False,https://learn.microsoft.com/azure/ai-foundry//quickstarts/get-started-playground
Solutions > Develop with code > In-depth tutorials > Build custom app with Azure AI Foundry SDK,Part 1: Set up project and install SDK,tutorials/copilot-sdk-create-resources.md,False,https://learn.microsoft.com/azure/ai-foundry//tutorials/copilot-sdk-create-resources
Solutions > Develop with code > In-depth tutorials > Build custom app with Azure AI Foundry SDK,Part 2: Build with data retrieval,tutorials/copilot-sdk-build-rag.md,False,https://learn.microsoft.com/azure/ai-foundry//tutorials/copilot-sdk-build-rag
Solutions > Develop with code > In-depth tutorials > Build custom app with Azure AI Foundry SDK,Part 3: Evaluate the chat app,tutorials/copilot-sdk-evaluate.md,False,https://learn.microsoft.com/azure/ai-foundry//tutorials/copilot-sdk-evaluate
Solutions > Develop with code > In-depth tutorials,Get started with DeepSeek-R1 reasoning model,foundry-models/tutorials/get-started-deepseek-r1.md,False,https://learn.microsoft.com/azure/ai-foundry//foundry-models/tutorials/get-started-deepseek-r1
Solutions > Develop with code > In-depth tutorials,Deploy an enterprise chat web app,tutorials/deploy-chat-web-app.md,False,https://learn.microsoft.com/azure/ai-foundry//tutorials/deploy-chat-web-app
Solutions > Develop with code > In-depth tutorials,Build a RAG solution using Azure AI Search,/azure/search/tutorial-rag-build-solution?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/search/tutorial-rag-build-solution?context=/azure/ai-foundry/context/context
Observability,Observability basics,concepts/observability.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/observability
Observability > Supported evaluators,General purpose evaluators,concepts/evaluation-evaluators/general-purpose-evaluators.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/evaluation-evaluators/general-purpose-evaluators
Observability > Supported evaluators,Textual similarity evaluators,concepts/evaluation-evaluators/textual-similarity-evaluators.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/evaluation-evaluators/textual-similarity-evaluators
Observability > Supported evaluators,Retrieval Augmented Generation (RAG) evaluators,concepts/evaluation-evaluators/rag-evaluators.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/evaluation-evaluators/rag-evaluators
Observability > Supported evaluators,Risk and safety evaluators,concepts/evaluation-evaluators/risk-safety-evaluators.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/evaluation-evaluators/risk-safety-evaluators
Observability > Supported evaluators,Agent evaluators,concepts/evaluation-evaluators/agent-evaluators.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/evaluation-evaluators/agent-evaluators
Observability > Supported evaluators,Azure OpenAI evaluators,concepts/evaluation-evaluators/azure-openai-graders.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/evaluation-evaluators/azure-openai-graders
Observability > Supported evaluators,Custom evaluators,concepts/evaluation-evaluators/custom-evaluators.md,False,https://learn.microsoft.com/azure/ai-foundry//concepts/evaluation-evaluators/custom-evaluators
Observability > Batch evaluations,Generate synthetic and simulated data for evaluation,how-to/develop/simulator-interaction-data.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/simulator-interaction-data
Observability > Batch evaluations,Run evaluations locally (Azure AI Evaluation SDK),how-to/develop/evaluate-sdk.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/evaluate-sdk
Observability > Batch evaluations,Run evaluations in the cloud (Azure AI Foundry SDK),how-to/develop/cloud-evaluation.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/cloud-evaluation
Observability > Batch evaluations,Run agent evaluations locally (Azure AI Evaluation SDK),how-to/develop/agent-evaluate-sdk.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/develop/agent-evaluate-sdk
Observability > Batch evaluations,Run evaluations from the portal,how-to/evaluate-generative-ai-app.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/evaluate-generative-ai-app
Observability > Batch evaluations,View evaluation results in the portal,how-to/evaluate-results.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/evaluate-results
Observability > Batch evaluations,Create and configure storage account for evaluation,how-to/evaluations-storage-account.md,False,https://learn.microsoft.com/azure/ai-foundry//how-to/evaluations-storage-account
